country,ISO alpha-3 code,UN_region,UN_subregion,year,record,crop_land,grazing_land,forest_land,fishing_ground,built_up_land,carbon,total,Percapita GDP (2010 USD),population
Estonia,EST,Europe,Northern Europe,2014,EFProdTotGHA,1616084.347,112921.2271,5745654.586,257242.8774,96363.7159,6535713.443,14363980.2,17453.4,1316000
Fiji,FJI,Oceania,Melanesia,2014,BiocapPerCap,0.298339771,0.090239258,1.286932072,0.650418248,0.045640736,0,2.371570085,4084.2,886000
Fiji,FJI,Oceania,Melanesia,2014,BiocapTotGHA,264463.2939,79992.59095,1140800.951,576563.2641,40458.23116,0,2102278.331,4084.2,886000
Fiji,FJI,Oceania,Melanesia,2014,EFConsPerCap,0.576446347,0.187675151,0.74824279,1.357714897,0.045640736,0.981558591,3.897278512,4084.2,886000
Fiji,FJI,Oceania,Melanesia,2014,EFConsTotGHA,510990.8709,166364.6399,663279.8301,1203546.387,40458.23116,870102.6254,3454742.585,4084.2,886000
Fiji,FJI,Oceania,Melanesia,2014,EFExportsPerCap,0.109340181,0.004274009,0.056430713,0.211100564,0,0.371692083,0.752837551,4084.2,886000
Fiji,FJI,Oceania,Melanesia,2014,EFExportsTotGHA,96924.60458,3788.694953,50023.0065,187130.0979,0,329486.4519,667352.8558,4084.2,886000
Fiji,FJI,Oceania,Melanesia,2014,EFImportsPerCap,0.387446756,0.101709902,0.150278837,1.004440729,0,0.899518036,2.54339426,4084.2,886000
Fiji,FJI,Oceania,Melanesia,2014,EFImportsTotGHA,343452.1817,90160.74393,133214.6773,890386.4961,0,797377.7737,2254591.873,4084.2,886000
Fiji,FJI,Oceania,Melanesia,2014,EFProdPerCap,0.298339771,0.090239258,0.654394666,0.564374733,0.045640736,0.453732639,2.106721803,4084.2,886000
Fiji,FJI,Oceania,Melanesia,2014,EFProdTotGHA,264463.2939,79992.59095,580088.1593,500289.989,40458.23116,402211.3036,1867503.568,4084.2,886000
Finland,FIN,Europe,Northern Europe,2014,BiocapPerCap,0.877661268,0.047344169,9.477649474,2.3064549,0.155198054,0,12.86430787,45239.4,5480000
Finland,FIN,Europe,Northern Europe,2014,BiocapTotGHA,4809285.482,259429.9578,51934298.2,12638589.02,850432.5913,0,70492035.25,45239.4,5480000
Finland,FIN,Europe,Northern Europe,2014,EFConsPerCap,1.006771999,0.172300933,0.494217579,0.25096899,0.155198054,4.014663048,6.094120602,45239.4,5480000
Finland,FIN,Europe,Northern Europe,2014,EFConsTotGHA,5516768.41,944150.5562,2708144.374,1375224.774,850432.5913,21998989.15,33393709.85,45239.4,5480000
Finland,FIN,Europe,Northern Europe,2014,EFExportsPerCap,0.251880997,0.011829985,7.774031645,0.077812185,0,2.271263121,10.38681793,45239.4,5480000
Finland,FIN,Europe,Northern Europe,2014,EFExportsTotGHA,1380222.262,64824.29515,42599051.46,426384.3289,0,12445750.03,56916232.37,45239.4,5480000
Finland,FIN,Europe,Northern Europe,2014,EFImportsPerCap,0.380991728,0.136786748,1.367728569,0.156110182,0,3.323737665,5.365354892,45239.4,5480000
Finland,FIN,Europe,Northern Europe,2014,EFImportsTotGHA,2087705.191,749544.8936,7494687.741,855430.7464,0,18212952.85,29400321.43,45239.4,5480000
Finland,FIN,Europe,Northern Europe,2014,EFProdPerCap,0.877661268,0.047344169,6.900520655,0.172670992,0.155198054,2.962188504,11.11558364,45239.4,5480000
Finland,FIN,Europe,Northern Europe,2014,EFProdTotGHA,4809285.482,259429.9578,37812508.09,946178.3565,850432.5913,16231786.32,60909620.8,45239.4,5480000
France,FRA,Europe,Western Europe,2014,BiocapPerCap,1.332077679,0.159239645,0.957672576,0.112552391,0.164222481,0,2.725764771,41431,64159000
France,FRA,Europe,Western Europe,2014,BiocapTotGHA,85464636.51,10216640.2,61443217.53,7221237.394,10536333.45,0,174882065.1,41431,64159000
France,FRA,Europe,Western Europe,2014,EFConsPerCap,0.949670417,0.262003436,0.522114031,0.205771414,0.164222481,2.594311057,4.698092835,41431,64159000
France,FRA,Europe,Western Europe,2014,EFConsTotGHA,60929807.81,16809851.81,33498261.09,13202067.27,10536333.45,166448139.6,301424461,41431,64159000
France,FRA,Europe,Western Europe,2014,EFExportsPerCap,0.863685392,0.060206418,0.313116282,0.049236672,0,0.886900237,2.173145,41431,64159000
France,FRA,Europe,Western Europe,2014,EFExportsTotGHA,55413103.34,3862777.446,20089195.73,3158970.635,0,56902542.2,139426589.4,41431,64159000
France,FRA,Europe,Western Europe,2014,EFImportsPerCap,0.48127813,0.162970209,0.389305379,0.129938847,0,1.852093756,3.01558632,41431,64159000
France,FRA,Europe,Western Europe,2014,EFImportsTotGHA,30878274.65,10455989.06,24977404.24,8336733.272,0,118828295.2,193476696.4,41431,64159000
France,FRA,Europe,Western Europe,2014,EFProdPerCap,1.332077679,0.159239645,0.445924934,0.125069239,0.164222481,1.629117537,3.855651515,41431,64159000
France,FRA,Europe,Western Europe,2014,EFProdTotGHA,85464636.51,10216640.2,28610052.58,8024304.629,10536333.45,104522386.6,247374354,41431,64159000
French Guiana,GUF,Latin America and the Caribbean,South America,2014,BiocapPerCap,0.106051503,0.064110874,87.61616996,15.06795922,0.005633596,0,102.8599252,35657.5,261000
French Guiana,GUF,Latin America and the Caribbean,South America,2014,BiocapTotGHA,27728.8627,16762.81389,22908649.79,3939759.077,1472.993948,0,26894373.54,35657.5,261000
French Guiana,GUF,Latin America and the Caribbean,South America,2014,EFConsPerCap,0.106051503,0.064110874,0.433611236,0.121882012,0.005633596,1.863262442,2.594551664,35657.5,261000
French Guiana,GUF,Latin America and the Caribbean,South America,2014,EFConsTotGHA,27728.8627,16762.81389,113374.597,31868.00258,1472.993948,487179.784,678387.0541,35657.5,261000
French Guiana,GUF,Latin America and the Caribbean,South America,2014,EFExportsPerCap,0,0,0.025862187,0,0,0.107262819,0.133125006,35657.5,261000
French Guiana,GUF,Latin America and the Caribbean,South America,2014,EFExportsTotGHA,0,0,6762.082676,0,0,28045.58049,34807.66316,35657.5,261000
French Guiana,GUF,Latin America and the Caribbean,South America,2014,EFImportsPerCap,0,0,0.016317298,0,0,1.006078284,1.022395582,35657.5,261000
French Guiana,GUF,Latin America and the Caribbean,South America,2014,EFImportsTotGHA,0,0,4266.418694,0,0,263055.2682,267321.6868,35657.5,261000
French Guiana,GUF,Latin America and the Caribbean,South America,2014,EFProdPerCap,0.106051503,0.064110874,0.443156125,0.121882012,0.005633596,0.964446976,1.705281087,35657.5,261000
French Guiana,GUF,Latin America and the Caribbean,South America,2014,EFProdTotGHA,27728.8627,16762.81389,115870.261,31868.00258,1472.993948,252170.0963,445873.0304,35657.5,261000
French Polynesia,PYF,Oceania,Polynesia,2014,BiocapPerCap,0.203573103,0.032675593,0.707486139,0.415900899,0,0,1.359635734,,280000
French Polynesia,PYF,Oceania,Polynesia,2014,BiocapTotGHA,56955.88752,9142.010394,197941.1836,116361.1718,0,0,380400.2533,,280000
French Polynesia,PYF,Oceania,Polynesia,2014,EFConsPerCap,0.767588085,0.62012278,0.115157839,0.845386821,0,1.754076421,4.102331946,,280000
French Polynesia,PYF,Oceania,Polynesia,2014,EFConsTotGHA,214756.5664,173498.5751,32218.97603,236523.175,0,490757.2655,1147754.558,,280000
French Polynesia,PYF,Oceania,Polynesia,2014,EFExportsPerCap,0.104767482,0,0.000684261,0.229915871,0,0.047585037,0.382952651,,280000
French Polynesia,PYF,Oceania,Polynesia,2014,EFExportsTotGHA,29311.95162,0,191.4431061,64326.09375,0,13313.3894,107142.8779,,280000
French Polynesia,PYF,Oceania,Polynesia,2014,EFImportsPerCap,0.668782464,0.603361205,0.107063618,0.083851621,0,0.814724355,2.277783262,,280000
French Polynesia,PYF,Oceania,Polynesia,2014,EFImportsTotGHA,187112.6305,168809.0048,29954.36662,23460.09087,0,227944.3995,637280.4923,,280000
French Polynesia,PYF,Oceania,Polynesia,2014,EFProdPerCap,0.203573103,0.016761575,0.008778482,0.991451071,0,0.986937103,2.207501334,,280000
French Polynesia,PYF,Oceania,Polynesia,2014,EFProdTotGHA,56955.88752,4689.570282,2456.052518,277389.1779,0,276126.2555,617616.9437,,280000
Djibouti,DJI,Africa,Eastern Africa,2014,BiocapPerCap,0.017662544,0.230677638,0.002199198,0.298884397,0.203466327,0,0.752890104,1508.29,876000
Djibouti,DJI,Africa,Eastern Africa,2014,BiocapTotGHA,15475.46159,202113.7516,1926.880354,261874.7409,178271.9083,0,659662.7427,1508.29,876000
Djibouti,DJI,Africa,Eastern Africa,2014,EFConsPerCap,1.722203793,0.261006723,0.293580287,0.034498737,0.203466327,0.422586069,2.937341936,1508.29,876000
Djibouti,DJI,Africa,Eastern Africa,2014,EFConsTotGHA,1508950.206,228687.3077,257227.4179,30226.89637,178271.9083,370258.931,2573622.667,1508.29,876000
Djibouti,DJI,Africa,Eastern Africa,2014,EFExportsPerCap,0.041436131,0.043481276,0.001705771,2.38E-05,0,0.098172047,0.184819011,1508.29,876000
Djibouti,DJI,Africa,Eastern Africa,2014,EFExportsTotGHA,36305.26114,38097.16364,1494.551919,20.84179077,0,86015.79595,161933.6144,1508.29,876000
Djibouti,DJI,Africa,Eastern Africa,2014,EFImportsPerCap,1.745977381,0.073810361,0.129032884,0.005121856,0,0.237267003,2.191209485,1508.29,876000
Djibouti,DJI,Africa,Eastern Africa,2014,EFImportsTotGHA,1529780.005,64670.71978,113055.2594,4487.637096,0,207887.1821,1919880.804,1508.29,876000
Djibouti,DJI,Africa,Eastern Africa,2014,EFProdPerCap,0.017662544,0.230677638,0.166253174,0.029400668,0.203466327,0.283491112,0.930951463,1508.29,876000
Djibouti,DJI,Africa,Eastern Africa,2014,EFProdTotGHA,15475.46159,202113.7516,145666.7104,25760.10107,178271.9083,248387.5449,815675.4778,1508.29,876000
Georgia,GEO,Asia,Western Asia,2014,BiocapPerCap,0.13254871,0.394555049,0.648434635,0.049078733,0.030698023,0,1.25531515,3851.72,4035000
Georgia,GEO,Asia,Western Asia,2014,BiocapTotGHA,534803.5608,1591938.885,2616284.624,198021.4011,123859.4612,0,5064907.932,3851.72,4035000
Georgia,GEO,Asia,Western Asia,2014,EFConsPerCap,0.353940927,0.258615631,0.147755966,0.012755984,0.030698023,1.093621274,1.897387804,3851.72,4035000
Georgia,GEO,Asia,Western Asia,2014,EFConsTotGHA,1428070.24,1043454.593,596161.3422,51467.46048,123859.4612,4412510.33,7655523.427,3851.72,4035000
Georgia,GEO,Asia,Western Asia,2014,EFExportsPerCap,0.106741614,0.03468953,0.015871171,0.033449468,0,0.230216828,0.42096861,3851.72,4035000
Georgia,GEO,Asia,Western Asia,2014,EFExportsTotGHA,430677.8641,139964.2749,64036.52341,134960.9091,0,928871.9547,1698511.526,3851.72,4035000
Georgia,GEO,Asia,Western Asia,2014,EFImportsPerCap,0.328133831,0.01975956,0.099597739,0.04095769,0,0.558218106,1.046666926,3851.72,4035000
Georgia,GEO,Asia,Western Asia,2014,EFImportsTotGHA,1323944.544,79725.28148,401853.97,165254.8606,0,2252281.677,4223060.333,3851.72,4035000
Georgia,GEO,Asia,Western Asia,2014,EFProdPerCap,0.13254871,0.2735456,0.064029398,0.005247761,0.030698023,0.765619996,1.271689488,3851.72,4035000
Georgia,GEO,Asia,Western Asia,2014,EFProdTotGHA,534803.5608,1103693.587,258343.8955,21173.50898,123859.4612,3089100.607,5130974.62,3851.72,4035000
Gabon,GAB,Africa,Middle Africa,2014,BiocapPerCap,0.258422423,3.510860869,19.03008796,2.862054244,0.034340217,0,25.69576571,9508.15,1688000
Gabon,GAB,Africa,Middle Africa,2014,BiocapTotGHA,436131.7823,5925174.717,32116509.38,4830203.211,57954.95616,0,43365974.04,9508.15,1688000
Gabon,GAB,Africa,Middle Africa,2014,EFConsPerCap,0.534796283,0.105332064,0.902084741,0.212526242,0.034340217,0.926120167,2.715199714,9508.15,1688000
Gabon,GAB,Africa,Middle Africa,2014,EFConsTotGHA,902559.6657,177765.7684,1522421.395,358674.1726,57954.95616,1562985.262,4582361.22,9508.15,1688000
Gabon,GAB,Africa,Middle Africa,2014,EFExportsPerCap,0.006281385,0,0.274425191,0.004540794,0,0.229553807,0.514801177,9508.15,1688000
Gabon,GAB,Africa,Middle Africa,2014,EFExportsTotGHA,10600.9059,0,463139.174,7663.362204,0,387411.0836,868814.5257,9508.15,1688000
Gabon,GAB,Africa,Middle Africa,2014,EFImportsPerCap,0.282655245,0.078143696,0.010727515,0.111514578,0,0.462780462,0.945821495,9508.15,1688000
Gabon,GAB,Africa,Middle Africa,2014,EFImportsTotGHA,477028.7893,131880.7741,18104.50557,188199.8128,0,781020.7231,1596234.605,9508.15,1688000
Gabon,GAB,Africa,Middle Africa,2014,EFProdPerCap,0.258422423,0.027188368,1.165782417,0.105552458,0.034340217,0.692893512,2.284179396,9508.15,1688000
Gabon,GAB,Africa,Middle Africa,2014,EFProdTotGHA,436131.7823,45884.99428,1967456.063,178137.722,57954.95616,1169375.623,3854941.141,9508.15,1688000
Gambia,GMB,Africa,Western Africa,2014,BiocapPerCap,0.166488006,0.036581652,0.189759297,0.299358727,0.020546603,0,0.712734285,530.318,1928000
Gambia,GMB,Africa,Western Africa,2014,BiocapTotGHA,321022.1641,70536.73933,365893.8674,577223.483,39617.95891,0,1374294.213,530.318,1928000
Gambia,GMB,Africa,Western Africa,2014,EFConsPerCap,0.3632438,0.043685164,0.19720129,0.100801126,0.020546603,0.239146172,0.964624155,530.318,1928000
Gambia,GMB,Africa,Western Africa,2014,EFConsTotGHA,700406.678,84233.73171,380243.5176,194364.7263,39617.95891,461121.6365,1859988.249,530.318,1928000
Gambia,GMB,Africa,Western Africa,2014,EFExportsPerCap,0.025561221,0.001113231,0.023368822,0.003552248,0,0.024446084,0.078041606,530.318,1928000
Gambia,GMB,Africa,Western Africa,2014,EFExportsTotGHA,49287.14428,2146.531976,45059.76233,6849.443526,0,47136.93852,150479.8206,530.318,1928000
Gambia,GMB,Africa,Western Africa,2014,EFImportsPerCap,0.222317015,0.008216743,0.009600833,0.004800899,0,0.172046217,0.416981708,530.318,1928000
Gambia,GMB,Africa,Western Africa,2014,EFImportsTotGHA,428671.6582,15843.52436,18512.32569,9257.093937,0,331739.5076,804024.1098,530.318,1928000
Gambia,GMB,Africa,Western Africa,2014,EFProdPerCap,0.166488006,0.036581652,0.210969279,0.099552474,0.020546603,0.091546039,0.625684053,530.318,1928000
Gambia,GMB,Africa,Western Africa,2014,EFProdTotGHA,321022.1641,70536.73933,406790.9542,191957.0759,39617.95891,176519.0674,1206443.96,530.318,1928000
Germany,DEU,Europe,Western Europe,2014,BiocapPerCap,0.805887552,0.064127484,0.688715355,0.075076886,0.156701515,0,1.790508793,45022.6,80646000
Germany,DEU,Europe,Western Europe,2014,BiocapTotGHA,64991846.74,5171644.123,55542343.01,6054672.87,12637396.94,0,144397903.7,45022.6,80646000
Germany,DEU,Europe,Western Europe,2014,EFConsPerCap,0.914828959,0.170903874,0.51152578,0.051945836,0.156701515,3.24154937,5.047455334,45022.6,80646000
Germany,DEU,Europe,Western Europe,2014,EFConsTotGHA,73777567.8,13782764.54,41252659.91,4189239.311,12637396.94,261418952.9,407058581.4,45022.6,80646000
Germany,DEU,Europe,Western Europe,2014,EFExportsPerCap,0.650018973,0.062901069,0.652755788,0.094913923,0,2.655365871,4.115955625,45022.6,80646000
Germany,DEU,Europe,Western Europe,2014,EFExportsTotGHA,52421623.1,5072738.268,52642337.08,7654456.433,0,214145424.4,331936579.3,45022.6,80646000
Germany,DEU,Europe,Western Europe,2014,EFImportsPerCap,0.75896038,0.169677458,0.732035666,0.122596952,0,2.683635407,4.466905863,45022.6,80646000
Germany,DEU,Europe,Western Europe,2014,EFImportsTotGHA,61207344.16,13683858.69,59035965.66,9886990.163,0,216425257.7,360239416.4,45022.6,80646000
Germany,DEU,Europe,Western Europe,2014,EFProdPerCap,0.805887552,0.064127484,0.432245902,0.024262808,0.156701515,3.213279835,4.696505096,45022.6,80646000
Germany,DEU,Europe,Western Europe,2014,EFProdTotGHA,64991846.74,5171644.123,34859031.32,1956705.58,12637396.94,259139119.5,378755744.2,45022.6,80646000
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2014,BiocapPerCap,0.278773635,0.188779869,1.127376419,0.003120516,0.014372216,0,1.612422655,4992.91,3818000
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2014,BiocapTotGHA,1064232.303,720676.598,4303815.904,11912.72637,54866.65307,0,6155504.185,4992.91,3818000
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2014,EFConsPerCap,0.617889857,0.318028269,0.509831891,0.020668099,0.014372216,1.80948262,3.290272952,4992.91,3818000
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2014,EFConsTotGHA,2358825.455,1214088.834,1946308.759,78901.50216,54866.65307,6907790.463,12560781.67,4992.91,3818000
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2014,EFExportsPerCap,0.095359219,0.025974537,0.327538548,0.003372122,0,1.192844412,1.645088837,4992.91,3818000
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2014,EFExportsTotGHA,364038.5894,99159.09367,1250394.8,12873.24594,0,4553743.242,6280208.971,4992.91,3818000
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2014,EFImportsPerCap,0.434475441,0.155222937,0.182048028,0.023917503,0,0.966763294,1.762427204,4992.91,3818000
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2014,EFImportsTotGHA,1658631.742,592571.3297,694977.4597,91306.26625,0,3690667.26,6728154.057,4992.91,3818000
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2014,EFProdPerCap,0.278773635,0.188779869,0.65532241,0.000122718,0.014372216,2.035563738,3.172934585,4992.91,3818000
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2014,EFProdTotGHA,1064232.303,720676.598,2501726.1,468.4818486,54866.65307,7770866.446,12112836.58,4992.91,3818000
Ghana,GHA,Africa,Western Africa,2014,BiocapPerCap,0.704182546,0.243915151,0.274124782,0.05745944,0.080972525,0,1.360654444,1659.78,26787000
Ghana,GHA,Africa,Western Africa,2014,BiocapTotGHA,18862655.92,6533657.477,7342870.787,1539143.009,2168978.597,0,36447305.79,1659.78,26787000
Ghana,GHA,Africa,Western Africa,2014,EFConsPerCap,0.571823215,0.073398855,0.663394834,0.180419476,0.080972525,0.385263375,1.95527228,1659.78,26787000
Ghana,GHA,Africa,Western Africa,2014,EFConsTotGHA,15317199.49,1966105.753,17770091.8,4832824.264,2168978.597,10319895.77,52375095.68,1659.78,26787000
Ghana,GHA,Africa,Western Africa,2014,EFExportsPerCap,0.203837714,0.000289549,0.019444459,0.007017916,0,0.042822129,0.273411767,1659.78,26787000
Ghana,GHA,Africa,Western Africa,2014,EFExportsTotGHA,5460119.239,7756.035542,520850.9279,187986.1181,0,1147059.22,7323771.541,1659.78,26787000
Ghana,GHA,Africa,Western Africa,2014,EFImportsPerCap,0.071478383,0.018983628,0.011880971,0.07695652,0,0.244631149,0.423930652,1659.78,26787000
Ghana,GHA,Africa,Western Africa,2014,EFImportsTotGHA,1914662.813,508506.8486,318250.8125,2061403.501,0,6552836.65,11355660.62,1659.78,26787000
Ghana,GHA,Africa,Western Africa,2014,EFProdPerCap,0.704182546,0.054704776,0.670958322,0.110480872,0.080972525,0.183454355,1.804753395,1659.78,26787000
Ghana,GHA,Africa,Western Africa,2014,EFProdTotGHA,18862655.92,1465354.94,17972691.92,2959406.882,2168978.597,4914118.343,48343206.6,1659.78,26787000
Kiribati,KIR,Oceania,Micronesia,2014,BiocapPerCap,,,,,,,1.287747839,1565.24,110000
Kiribati,KIR,Oceania,Micronesia,2014,BiocapTotGHA,,,,,,,142257.5053,1565.24,110000
Kiribati,KIR,Oceania,Micronesia,2014,EFConsPerCap,,,,,,,5.843356484,1565.24,110000
Kiribati,KIR,Oceania,Micronesia,2014,EFConsTotGHA,,,,,,,645515.598,1565.24,110000
Kiribati,KIR,Oceania,Micronesia,2014,EFExportsPerCap,,,,,,,24.31747643,1565.24,110000
Kiribati,KIR,Oceania,Micronesia,2014,EFExportsTotGHA,,,,,,,2686351.651,1565.24,110000
Kiribati,KIR,Oceania,Micronesia,2014,EFImportsPerCap,,,,,,,0.965357977,1565.24,110000
Kiribati,KIR,Oceania,Micronesia,2014,EFImportsTotGHA,,,,,,,106643.0969,1565.24,110000
Kiribati,KIR,Oceania,Micronesia,2014,EFProdPerCap,,,,,,,29.19547494,1565.24,110000
Kiribati,KIR,Oceania,Micronesia,2014,EFProdTotGHA,,,,,,,3225224.152,1565.24,110000
Greece,GRC,Europe,Southern Europe,2014,BiocapPerCap,0.995684472,0.144112591,0.231897469,0.175215822,0.057068144,0,1.603978498,22565.7,11001000
Greece,GRC,Europe,Southern Europe,2014,BiocapTotGHA,10953325.54,1585353.759,2551057.634,1927514.18,627795.2312,0,17645046.35,22565.7,11001000
Greece,GRC,Europe,Southern Europe,2014,EFConsPerCap,1.054703056,0.32764676,0.276551909,0.097899966,0.057068144,2.47973905,4.293608886,22565.7,11001000
Greece,GRC,Europe,Southern Europe,2014,EFConsTotGHA,11602577.18,3604376.415,3042292.19,1076977.924,627795.2312,27279112.86,47233131.8,22565.7,11001000
